audio_file,audio_url,target_word,participant_id,l1_condition,pronunciation_condition,stimulus_list,word_number,condition,talker,take_number,spoken_form,practice_note,source_format,counterbalance_word_number,source_word_number,global_speaker_id,old_speaker_id,proposed_speaker_id,old_relative_path,osf_audio_file,original_pronunciation_label,source_pass_number,trial_number,talker_label
main/chn/accented/chn_s03/chn_s03_accented_pass03_word008_carousel_take01_trial0108.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word008_carousel_take01_trial0108.wav,carousel,chn_s03,CHN,accented,,32,main,spk023,1,carousel,,osf_crosswalk_osf,32,8,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word008_carousel_take01_trial0108_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word008_carousel_take01_trial0108.wav,intermediate_accent,03,108,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word014_faucet_take01_trial0114.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word014_faucet_take01_trial0114.wav,faucet,chn_s03,CHN,accented,,33,main,spk023,1,faucet,,osf_crosswalk_osf,33,14,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word014_faucet_take01_trial0114_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word014_faucet_take01_trial0114.wav,intermediate_accent,03,114,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word018_cobweb_take01_trial0118.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word018_cobweb_take01_trial0118.wav,cobweb,chn_s03,CHN,accented,,34,main,spk023,1,cobweb,,osf_crosswalk_osf,34,18,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word018_cobweb_take01_trial0118_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word018_cobweb_take01_trial0118.wav,intermediate_accent,03,118,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word038_pylon_take01_trial0138.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word038_pylon_take01_trial0138.wav,pylon,chn_s03,CHN,accented,,35,main,spk023,1,pylon,,osf_crosswalk_osf,35,38,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word038_pylon_take01_trial0138_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word038_pylon_take01_trial0138.wav,intermediate_accent,03,138,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word049_pupa_take01_trial0149.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word049_pupa_take01_trial0149.wav,pupa,chn_s03,CHN,accented,,36,main,spk023,1,pupa,,osf_crosswalk_osf,36,49,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word049_pupa_take01_trial0149_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word049_pupa_take01_trial0149.wav,intermediate_accent,03,149,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word005_binoculars_take01_trial0105.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word005_binoculars_take01_trial0105.wav,binoculars,chn_s03,CHN,accented,,37,main,spk023,1,binoculars,,osf_crosswalk_osf,37,5,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word005_binoculars_take01_trial0105_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word005_binoculars_take01_trial0105.wav,intermediate_accent,03,105,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word047_spatula_take01_trial0147.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word047_spatula_take01_trial0147.wav,spatula,chn_s03,CHN,accented,,38,main,spk023,1,spatula,,osf_crosswalk_osf,38,47,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word047_spatula_take01_trial0147_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word047_spatula_take01_trial0147.wav,intermediate_accent,03,147,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word025_lawnmower_take01_trial0125.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word025_lawnmower_take01_trial0125.wav,lawnmower,chn_s03,CHN,accented,,39,main,spk023,1,lawnmower,,osf_crosswalk_osf,39,25,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word025_lawnmower_take01_trial0125_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word025_lawnmower_take01_trial0125.wav,intermediate_accent,03,125,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word009_ladle_take01_trial0109.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word009_ladle_take01_trial0109.wav,ladle,chn_s03,CHN,accented,,40,main,spk023,1,ladle,,osf_crosswalk_osf,40,9,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word009_ladle_take01_trial0109_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word009_ladle_take01_trial0109.wav,intermediate_accent,03,109,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word002_raccoon_take01_trial0102.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word002_raccoon_take01_trial0102.wav,raccoon,chn_s03,CHN,accented,,41,main,spk023,1,raccoon,,osf_crosswalk_osf,41,2,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word002_raccoon_take01_trial0102_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word002_raccoon_take01_trial0102.wav,intermediate_accent,03,102,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word017_syringe_take01_trial0117.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word017_syringe_take01_trial0117.wav,syringe,chn_s03,CHN,accented,,42,main,spk023,1,syringe,,osf_crosswalk_osf,42,17,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word017_syringe_take01_trial0117_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word017_syringe_take01_trial0117.wav,intermediate_accent,03,117,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word032_catapult_take02_trial0132.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word032_catapult_take02_trial0132.wav,catapult,chn_s03,CHN,accented,,43,main,spk023,2,catapult,,osf_crosswalk_osf,43,32,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word032_catapult_take02_trial0132_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word032_catapult_take02_trial0132.wav,intermediate_accent,03,132,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word012_treadmill_take01_trial0112.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word012_treadmill_take01_trial0112.wav,treadmill,chn_s03,CHN,accented,,44,main,spk023,1,treadmill,,osf_crosswalk_osf,44,12,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word012_treadmill_take01_trial0112_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word012_treadmill_take01_trial0112.wav,intermediate_accent,03,112,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word034_wardrobe_take01_trial0134.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word034_wardrobe_take01_trial0134.wav,wardrobe,chn_s03,CHN,accented,,45,main,spk023,1,wardrobe,,osf_crosswalk_osf,45,34,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word034_wardrobe_take01_trial0134_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word034_wardrobe_take01_trial0134.wav,intermediate_accent,03,134,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word042_strainer_take01_trial0142.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word042_strainer_take01_trial0142.wav,strainer,chn_s03,CHN,accented,,46,main,spk023,1,strainer,,osf_crosswalk_osf,46,42,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word042_strainer_take01_trial0142_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word042_strainer_take01_trial0142.wav,intermediate_accent,03,142,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word036_parakeet_take01_trial0136.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word036_parakeet_take01_trial0136.wav,parakeet,chn_s03,CHN,accented,,47,main,spk023,1,parakeet,,osf_crosswalk_osf,47,36,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word036_parakeet_take01_trial0136_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word036_parakeet_take01_trial0136.wav,intermediate_accent,03,136,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word046_scallop_take02_trial0146.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word046_scallop_take02_trial0146.wav,scallop,chn_s03,CHN,accented,,48,main,spk023,2,scallop,,osf_crosswalk_osf,48,46,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word046_scallop_take02_trial0146_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word046_scallop_take02_trial0146.wav,intermediate_accent,03,146,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word003_toupee_take01_trial0103.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word003_toupee_take01_trial0103.wav,toupee,chn_s03,CHN,accented,,49,main,spk023,1,toupee,,osf_crosswalk_osf,49,3,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word003_toupee_take01_trial0103_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word003_toupee_take01_trial0103.wav,intermediate_accent,03,103,f1_aria
main/chn/accented/chn_s03/chn_s03_accented_pass03_word023_abacus_take01_trial0123.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s03/chn_s03_accented_pass03_word023_abacus_take01_trial0123.wav,abacus,chn_s03,CHN,accented,,50,main,spk023,1,abacus,,osf_crosswalk_osf,50,23,spk023,C6,chn_s03,CHN/C6_Accented/c6_chinese_pass03_intermediate_accent_word023_abacus_take01_trial0123_talker_f1_aria.wav,main/chn/accented/chn_s03/chn_s03_accented_pass03_word023_abacus_take01_trial0123.wav,intermediate_accent,03,123,f1_aria
main/chn/accented/chn_s04/chn_s04_accented_pass03_word037_tweezers_take01_trial0137.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word037_tweezers_take01_trial0137.wav,tweezers,chn_s04,CHN,accented,,1,main,spk024,1,tweezers,,osf_crosswalk_osf,1,37,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word037_tweezers_take01_trial0137_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word037_tweezers_take01_trial0137.wav,intermediate_accent,03,137,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word027_persimmon_take01_trial0127.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word027_persimmon_take01_trial0127.wav,persimmon,chn_s04,CHN,accented,,2,main,spk024,1,persimmon,,osf_crosswalk_osf,2,27,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word027_persimmon_take01_trial0127_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word027_persimmon_take01_trial0127.wav,intermediate_accent,03,127,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word042_thermometer_take01_trial0142.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word042_thermometer_take01_trial0142.wav,thermometer,chn_s04,CHN,accented,,3,main,spk024,1,thermometer,,osf_crosswalk_osf,3,42,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word042_thermometer_take01_trial0142_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word042_thermometer_take01_trial0142.wav,intermediate_accent,03,142,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word013_razor_take01_trial0113.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word013_razor_take01_trial0113.wav,razor,chn_s04,CHN,accented,,4,main,spk024,1,razor,,osf_crosswalk_osf,4,13,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word013_razor_take01_trial0113_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word013_razor_take01_trial0113.wav,intermediate_accent,03,113,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word031_mantis_take01_trial0131.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word031_mantis_take01_trial0131.wav,mantis,chn_s04,CHN,accented,,5,main,spk024,1,mantis,,osf_crosswalk_osf,5,31,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word031_mantis_take01_trial0131_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word031_mantis_take01_trial0131.wav,intermediate_accent,03,131,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word001_pacifier_take01_trial0101.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word001_pacifier_take01_trial0101.wav,pacifier,chn_s04,CHN,accented,,6,main,spk024,1,pacifier,,osf_crosswalk_osf,6,1,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word001_pacifier_take01_trial0101_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word001_pacifier_take01_trial0101.wav,intermediate_accent,03,101,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word014_podium_take01_trial0114.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word014_podium_take01_trial0114.wav,podium,chn_s04,CHN,accented,,7,main,spk024,1,podium,,osf_crosswalk_osf,7,14,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word014_podium_take01_trial0114_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word014_podium_take01_trial0114.wav,intermediate_accent,03,114,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word018_labyrinth_take01_trial0118.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word018_labyrinth_take01_trial0118.wav,labyrinth,chn_s04,CHN,accented,,8,main,spk024,1,labyrinth,,osf_crosswalk_osf,8,18,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word018_labyrinth_take01_trial0118_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word018_labyrinth_take01_trial0118.wav,intermediate_accent,03,118,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word023_loquat_take01_trial0123.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word023_loquat_take01_trial0123.wav,loquat,chn_s04,CHN,accented,,9,main,spk024,1,loquat,,osf_crosswalk_osf,9,23,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word023_loquat_take01_trial0123_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word023_loquat_take01_trial0123.wav,intermediate_accent,03,123,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word002_scapula_take01_trial0102.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word002_scapula_take01_trial0102.wav,scapula,chn_s04,CHN,accented,,10,main,spk024,1,scapula,,osf_crosswalk_osf,10,2,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word002_scapula_take01_trial0102_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word002_scapula_take01_trial0102.wav,intermediate_accent,03,102,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word033_burdock_take01_trial0133.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word033_burdock_take01_trial0133.wav,burdock,chn_s04,CHN,accented,,11,main,spk024,1,burdock,,osf_crosswalk_osf,11,33,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word033_burdock_take01_trial0133_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word033_burdock_take01_trial0133.wav,intermediate_accent,03,133,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word035_protractor_take01_trial0135.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word035_protractor_take01_trial0135.wav,protractor,chn_s04,CHN,accented,,12,main,spk024,1,protractor,,osf_crosswalk_osf,12,35,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word035_protractor_take01_trial0135_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word035_protractor_take01_trial0135.wav,intermediate_accent,03,135,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word046_acorn_take01_trial0146.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word046_acorn_take01_trial0146.wav,acorn,chn_s04,CHN,accented,,13,main,spk024,1,acorn,,osf_crosswalk_osf,13,46,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word046_acorn_take01_trial0146_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word046_acorn_take01_trial0146.wav,intermediate_accent,03,146,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word022_scalpel_take01_trial0122.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word022_scalpel_take01_trial0122.wav,scalpel,chn_s04,CHN,accented,,14,main,spk024,1,scalpel,,osf_crosswalk_osf,14,22,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word022_scalpel_take01_trial0122_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word022_scalpel_take01_trial0122.wav,intermediate_accent,03,122,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word015_cocoon_take01_trial0115.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word015_cocoon_take01_trial0115.wav,cocoon,chn_s04,CHN,accented,,15,main,spk024,1,cocoon,,osf_crosswalk_osf,15,15,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word015_cocoon_take01_trial0115_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word015_cocoon_take01_trial0115.wav,intermediate_accent,03,115,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word050_cicada_take01_trial0150.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word050_cicada_take01_trial0150.wav,cicada,chn_s04,CHN,accented,,16,main,spk024,1,cicada,,osf_crosswalk_osf,16,50,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word050_cicada_take01_trial0150_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word050_cicada_take01_trial0150.wav,intermediate_accent,03,150,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word007_toboggan_take01_trial0107.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word007_toboggan_take01_trial0107.wav,toboggan,chn_s04,CHN,accented,,17,main,spk024,1,toboggan,,osf_crosswalk_osf,17,7,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word007_toboggan_take01_trial0107_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word007_toboggan_take01_trial0107.wav,intermediate_accent,03,107,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word020_chisel_take01_trial0120.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word020_chisel_take01_trial0120.wav,chisel,chn_s04,CHN,accented,,18,main,spk024,1,chisel,,osf_crosswalk_osf,18,20,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word020_chisel_take01_trial0120_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word020_chisel_take01_trial0120.wav,intermediate_accent,03,120,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word016_casket_take01_trial0116.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word016_casket_take01_trial0116.wav,casket,chn_s04,CHN,accented,,19,main,spk024,1,casket,,osf_crosswalk_osf,19,16,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word016_casket_take01_trial0116_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word016_casket_take01_trial0116.wav,intermediate_accent,03,116,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word012_detergent_take01_trial0112.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word012_detergent_take01_trial0112.wav,detergent,chn_s04,CHN,accented,,20,main,spk024,1,detergent,,osf_crosswalk_osf,20,12,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word012_detergent_take01_trial0112_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word012_detergent_take01_trial0112.wav,intermediate_accent,03,112,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word008_nostril_take01_trial0108.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word008_nostril_take01_trial0108.wav,nostril,chn_s04,CHN,accented,,21,main,spk024,1,nostril,,osf_crosswalk_osf,21,8,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word008_nostril_take01_trial0108_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word008_nostril_take01_trial0108.wav,intermediate_accent,03,108,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word028_rickshaw_take01_trial0128.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word028_rickshaw_take01_trial0128.wav,rickshaw,chn_s04,CHN,accented,,22,main,spk024,1,rickshaw,,osf_crosswalk_osf,22,28,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word028_rickshaw_take01_trial0128_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word028_rickshaw_take01_trial0128.wav,intermediate_accent,03,128,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word003_capelin_take01_trial0103.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word003_capelin_take01_trial0103.wav,capelin,chn_s04,CHN,accented,,23,main,spk024,1,capelin,,osf_crosswalk_osf,23,3,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word003_capelin_take01_trial0103_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word003_capelin_take01_trial0103.wav,intermediate_accent,03,103,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word009_lotus_take01_trial0109.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word009_lotus_take01_trial0109.wav,lotus,chn_s04,CHN,accented,,24,main,spk024,1,lotus,,osf_crosswalk_osf,24,9,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word009_lotus_take01_trial0109_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word009_lotus_take01_trial0109.wav,intermediate_accent,03,109,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word049_tadpole_take01_trial0149.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word049_tadpole_take01_trial0149.wav,tadpole,chn_s04,CHN,accented,,25,main,spk024,1,tadpole,,osf_crosswalk_osf,25,49,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word049_tadpole_take01_trial0149_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word049_tadpole_take01_trial0149.wav,intermediate_accent,03,149,m1_guy
main/chn/accented/chn_s04/chn_s04_accented_pass03_word045_burglar_take01_trial0145.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/chn/accented/chn_s04/chn_s04_accented_pass03_word045_burglar_take01_trial0145.wav,burglar,chn_s04,CHN,accented,,26,main,spk024,1,burglar,,osf_crosswalk_osf,26,45,spk024,C7,chn_s04,CHN/C7_Accented/c7_chinese_pass03_intermediate_accent_word045_burglar_take01_trial0145_talker_m1_guy.wav,main/chn/accented/chn_s04/chn_s04_accented_pass03_word045_burglar_take01_trial0145.wav,intermediate_accent,03,145,m1_guy
